transaction_id,account_id,transaction_time,amount,transaction_type,merchant,location,known_anomaly
9249,78,2026-01-04 20:38:00,726.33,CREDIT,Apple,Pune,False
9250,31,2026-03-05 16:48:00,3959.64,DEBIT,Netflix,Bangalore,False
9251,12,2026-02-22 13:15:00,625.22,CREDIT,Flipkart,Delhi,False
9252,42,2026-02-08 17:36:00,2766.47,DEBIT,Amazon,Chandigarh,False
9253,98,2026-07-19 13:56:00,1343.95,CREDIT,Myntra,Hyderabad,False
9254,60,2026-07-16 14:34:00,3331.3,CREDIT,Local Store,Chandigarh,False
9255,12,2026-03-10 01:46:00,4746.46,DEBIT,Local Store,Chandigarh,False
9256,17,2026-03-03 22:43:00,3162.5,DEBIT,Local Store,Chandigarh,False
9257,47,2026-04-23 08:33:00,3650.19,CREDIT,Walmart,Delhi,False
9258,93,2026-02-24 15:07:00,611.44,DEBIT,Flipkart,Ludhiana,False
9259,82,2026-05-31 13:49:00,1592.27,DEBIT,Shell,Mumbai,False
9260,42,2026-02-25 08:05:00,4837.63,DEBIT,Shell,Ludhiana,False
9261,4,2026-05-13 18:46:00,3938.57,CREDIT,Apple,Chandigarh,False
9262,73,2026-07-04 05:22:00,918.13,CREDIT,Apple,Pune,False
9263,83,2026-01-06 05:33:00,1446.96,DEBIT,Apple,Mumbai,False
9264,7,2026-01-08 22:59:00,7532.31,DEBIT,Shell,Hyderabad,False
9265,57,2026-03-23 16:24:00,3310.37,DEBIT,Uber,Mumbai,False
9266,96,2026-02-12 02:39:00,2274.71,DEBIT,Netflix,Mumbai,False
9267,87,2026-01-27 21:47:00,1255.95,DEBIT,Amazon,Mumbai,False
9268,62,2026-02-21 16:25:00,3763.05,DEBIT,Netflix,Hyderabad,False
9269,28,2026-01-09 13:11:00,2206.23,CREDIT,Swiggy,Mumbai,False
9270,60,2026-05-15 17:13:00,2222.15,DEBIT,Myntra,Delhi,False
9271,66,2026-05-24 03:27:00,5749.98,DEBIT,Amazon,Bangalore,False
9272,13,2026-05-05 09:45:00,1730.36,DEBIT,Apple,Mumbai,False
9273,92,2026-07-03 03:16:00,2495.35,DEBIT,Local Store,Mumbai,False
9274,40,2026-06-14 18:58:00,3316.84,DEBIT,Apple,Pune,False
9275,54,2026-04-10 02:45:00,3226.77,DEBIT,Amazon,Mumbai,False
9276,6,2026-05-04 09:28:00,2929.22,CREDIT,Shell,Hyderabad,False
9277,11,2026-05-05 22:49:00,2225.85,DEBIT,Amazon,Hyderabad,False
9278,56,2026-07-14 22:12:00,1310.17,DEBIT,Amazon,Pune,False
9279,96,2026-04-02 13:23:00,2285.8,CREDIT,Netflix,Chandigarh,False
9280,26,2026-03-16 12:33:00,1262.32,DEBIT,Shell,Chandigarh,False
9281,95,2026-01-22 14:06:00,3701.38,DEBIT,Uber,Mumbai,False
9282,2,2026-03-11 04:10:00,4057.02,DEBIT,Shell,Pune,False
9283,39,2026-02-25 16:45:00,5298.06,DEBIT,Myntra,Ludhiana,False
9284,48,2026-04-12 22:33:00,708.55,CREDIT,Swiggy,Bangalore,False
9285,10,2026-04-03 20:19:00,2339.71,DEBIT,Swiggy,Delhi,False
9286,81,2026-04-07 14:45:00,665.37,DEBIT,Amazon,Pune,False
9287,59,2026-06-13 17:39:00,2589.69,DEBIT,Myntra,Hyderabad,False
9288,10,2026-01-22 19:28:00,4077.34,DEBIT,Walmart,Pune,False
9289,4,2026-06-10 16:00:00,3206.33,DEBIT,Netflix,Bangalore,False
9290,78,2026-03-05 18:03:00,3141.77,DEBIT,Walmart,Bangalore,False
9291,47,2026-04-27 16:12:00,1548.13,CREDIT,Netflix,Delhi,False
9292,64,2026-07-18 21:45:00,2530.53,DEBIT,Swiggy,Delhi,False
9293,24,2026-01-18 03:09:00,7118.82,CREDIT,Amazon,Mumbai,False
9294,41,2026-05-02 15:32:00,5519.24,DEBIT,Shell,Delhi,False
9295,69,2026-06-22 04:40:00,1638.43,DEBIT,Apple,Delhi,False
9296,86,2026-06-27 18:32:00,2939.61,DEBIT,Shell,Pune,False
9297,34,2026-01-14 20:22:00,5290.81,DEBIT,Uber,Hyderabad,False
9298,56,2026-04-20 19:13:00,1676.4,DEBIT,Local Store,Mumbai,False
9299,69,2026-04-12 09:00:00,3425.26,DEBIT,Apple,Chandigarh,False
9300,60,2026-06-26 13:17:00,4236.22,CREDIT,Local Store,Chandigarh,False
9301,79,2026-02-24 20:57:00,4802.95,DEBIT,Amazon,Bangalore,False
9302,48,2026-05-14 13:24:00,2326.24,CREDIT,Myntra,Delhi,False
9303,33,2026-01-05 01:03:00,4610.46,DEBIT,Apple,Mumbai,False
9304,33,2026-05-12 16:17:00,2910.32,DEBIT,Local Store,Ludhiana,False
9305,66,2026-03-22 06:40:00,3768.85,DEBIT,Netflix,Pune,False
9306,64,2026-04-06 19:31:00,3294.08,DEBIT,Amazon,Mumbai,False
9307,78,2026-01-03 16:50:00,642.51,DEBIT,Netflix,Ludhiana,False
9308,12,2026-01-05 12:54:00,807.93,DEBIT,Myntra,Bangalore,False
9309,48,2026-06-01 13:48:00,2761.5,DEBIT,Netflix,Bangalore,False
9310,65,2026-04-15 20:00:00,2040.57,DEBIT,Netflix,Delhi,False
9311,43,2026-06-24 07:31:00,2215.93,DEBIT,Flipkart,Bangalore,False
9312,3,2026-03-25 10:45:00,3019.9,DEBIT,Shell,Mumbai,False
9313,68,2026-06-16 10:49:00,1577.8,DEBIT,Walmart,Ludhiana,False
9314,42,2026-01-11 12:03:00,2850.47,DEBIT,Myntra,Mumbai,False
9315,19,2026-04-18 02:55:00,5402.45,DEBIT,Uber,Ludhiana,False
9316,40,2026-05-31 18:30:00,2873.81,DEBIT,Netflix,Hyderabad,False
9317,81,2026-03-18 04:42:00,3900.9,DEBIT,Uber,Mumbai,False
9318,68,2026-02-16 04:06:00,1038.99,DEBIT,Myntra,Delhi,False
9319,40,2026-04-17 11:55:00,3358.12,DEBIT,Amazon,Mumbai,False
9320,49,2026-03-07 17:43:00,3161.25,DEBIT,Apple,Bangalore,False
9321,72,2026-01-11 14:32:00,5616.26,DEBIT,Shell,Delhi,False
9322,65,2026-07-15 06:40:00,2815.73,DEBIT,Amazon,Hyderabad,False
9323,42,2026-07-10 01:00:00,4028.38,DEBIT,Uber,Chandigarh,False
9324,29,2026-04-08 01:20:00,2195.2,CREDIT,Local Store,Delhi,False
9325,76,2026-01-25 00:35:00,2579.81,DEBIT,Netflix,Hyderabad,False
9326,19,2026-02-24 12:51:00,1385.17,DEBIT,Walmart,Pune,False
9327,37,2026-03-10 20:41:00,5565.96,DEBIT,Netflix,Chandigarh,False
9328,8,2026-04-28 06:20:00,1383.07,CREDIT,Flipkart,Hyderabad,False
9329,97,2026-04-07 12:51:00,4064.04,DEBIT,Walmart,Hyderabad,False
9330,83,2026-02-10 07:45:00,2778.05,CREDIT,Shell,Delhi,False
9331,96,2026-03-10 15:08:00,2521.75,CREDIT,Local Store,Hyderabad,False
9332,55,2026-05-14 03:16:00,2681.57,DEBIT,Walmart,Pune,False
9333,34,2026-06-13 00:53:00,1390.24,CREDIT,Apple,Bangalore,False
9334,85,2026-05-08 01:22:00,2537.5,DEBIT,Local Store,Pune,False
9335,97,2026-03-11 06:58:00,3370.92,DEBIT,Netflix,Chandigarh,False
9336,89,2026-03-15 06:07:00,4085.7,DEBIT,Flipkart,Hyderabad,False
9337,30,2026-07-01 16:44:00,2968.54,DEBIT,Amazon,Pune,False
9338,8,2026-03-17 01:08:00,3844.42,DEBIT,Amazon,Bangalore,False
9339,22,2026-02-24 07:46:00,5659.74,DEBIT,Netflix,Delhi,False
9340,7,2026-04-27 10:26:00,811.15,DEBIT,Myntra,Bangalore,False
9341,62,2026-03-24 22:58:00,1616.58,DEBIT,Flipkart,Mumbai,False
9342,13,2026-04-19 10:57:00,2671.64,DEBIT,Amazon,Mumbai,False
9343,65,2026-03-16 02:28:00,3629.21,DEBIT,Apple,Ludhiana,False
9344,89,2026-06-23 02:34:00,2620.59,DEBIT,Local Store,Mumbai,False
9345,47,2026-03-01 15:32:00,1303.16,CREDIT,Walmart,Pune,False
9346,42,2026-06-01 17:37:00,928.25,DEBIT,Uber,Hyderabad,False
9347,53,2026-02-27 12:32:00,3224.01,DEBIT,Swiggy,Pune,False
9348,62,2026-01-24 18:41:00,892.45,DEBIT,Local Store,Delhi,False
9349,53,2026-06-16 14:29:00,2437.12,DEBIT,Myntra,Bangalore,False
9350,76,2026-04-07 14:34:00,2505.16,DEBIT,Myntra,Chandigarh,False
9351,95,2026-06-11 01:56:00,1336.0,CREDIT,Swiggy,Ludhiana,False
9352,59,2026-02-20 02:41:00,2466.99,DEBIT,Myntra,Chandigarh,False
9353,20,2026-01-19 04:56:00,3871.02,DEBIT,Swiggy,Mumbai,False
9354,5,2026-07-13 04:50:00,891.96,DEBIT,Uber,Mumbai,False
9355,91,2026-01-28 18:05:00,1552.09,DEBIT,Myntra,Ludhiana,False
9356,63,2026-05-13 21:18:00,2340.11,DEBIT,Swiggy,Mumbai,False
9357,80,2026-02-07 16:21:00,1965.36,DEBIT,Swiggy,Mumbai,False
9358,50,2026-07-11 11:49:00,4697.22,CREDIT,Myntra,Chandigarh,False
9359,29,2026-06-18 07:18:00,1444.1,DEBIT,Netflix,Bangalore,False
9360,39,2026-05-05 22:44:00,1977.7,DEBIT,Amazon,Delhi,False
9361,80,2026-03-01 14:22:00,1560.12,CREDIT,Local Store,Mumbai,False
9362,83,2026-02-06 02:36:00,1995.61,CREDIT,Swiggy,Hyderabad,False
9363,53,2026-01-15 18:32:00,5818.92,DEBIT,Shell,Chandigarh,False
9364,74,2026-05-24 08:03:00,3535.23,DEBIT,Shell,Chandigarh,False
9365,30,2026-06-05 17:05:00,4435.81,DEBIT,Netflix,Ludhiana,False
9366,49,2026-02-16 15:13:00,1623.23,CREDIT,Myntra,Mumbai,False
9367,52,2026-04-04 12:14:00,589.66,DEBIT,Amazon,Pune,False
9368,72,2026-07-05 19:38:00,1278.09,DEBIT,Netflix,Hyderabad,False
9369,65,2026-07-18 01:50:00,3780.14,CREDIT,Uber,Delhi,False
9370,83,2026-07-01 01:17:00,3028.3,DEBIT,Myntra,Hyderabad,False
9371,83,2026-05-27 08:38:00,3606.49,DEBIT,Walmart,Ludhiana,False
9372,23,2026-05-31 19:24:00,1450.2,DEBIT,Swiggy,Bangalore,False
9373,6,2026-07-24 06:00:00,4402.83,CREDIT,Amazon,Mumbai,False
9374,22,2026-04-20 13:16:00,4544.48,DEBIT,Apple,Hyderabad,False
9375,50,2026-05-11 20:31:00,3071.82,DEBIT,Shell,Chandigarh,False
9376,51,2026-05-27 21:10:00,2237.37,DEBIT,Flipkart,Chandigarh,False
9377,7,2026-07-27 20:29:00,2010.61,DEBIT,Uber,Mumbai,False
9378,87,2026-02-13 02:39:00,5482.63,DEBIT,Uber,Hyderabad,False
9379,51,2026-01-18 18:41:00,54717.34,DEBIT,Shell,Chandigarh,True
9380,57,2026-06-11 17:49:00,5474.05,DEBIT,Netflix,Hyderabad,False
9381,41,2026-06-16 09:27:00,4858.28,DEBIT,Amazon,Pune,False
9382,42,2026-02-18 13:45:00,1533.03,DEBIT,Swiggy,Bangalore,False
9383,50,2026-04-02 11:05:00,4010.77,DEBIT,Myntra,Delhi,False
9384,65,2026-06-06 08:17:00,2215.09,CREDIT,Swiggy,Ludhiana,False
9385,6,2026-01-11 11:05:00,2948.25,CREDIT,Walmart,Chandigarh,False
9386,73,2026-01-17 22:09:00,2398.02,DEBIT,Amazon,Mumbai,False
9387,21,2026-04-23 02:57:00,498.27,DEBIT,Uber,Mumbai,False
9388,66,2026-04-27 08:29:00,1060.03,DEBIT,Uber,Mumbai,False
9389,4,2026-05-27 03:39:00,5224.52,CREDIT,Uber,Pune,False
9390,81,2026-01-09 10:37:00,1447.83,DEBIT,Uber,Bangalore,False
9391,34,2026-01-30 00:36:00,4824.96,DEBIT,Netflix,Ludhiana,False
9392,52,2026-04-30 21:50:00,1907.82,DEBIT,Flipkart,Delhi,False
9393,57,2026-06-03 13:52:00,3323.39,DEBIT,Apple,Hyderabad,False
9394,78,2026-03-06 08:30:00,6431.14,DEBIT,Swiggy,Mumbai,False
9395,66,2026-02-25 13:30:00,5081.58,CREDIT,Amazon,Pune,False
9396,85,2026-02-06 03:57:00,2922.99,DEBIT,Apple,Pune,False
9397,26,2026-07-05 18:11:00,3588.73,CREDIT,Shell,Bangalore,False
9398,68,2026-01-15 05:35:00,3464.95,DEBIT,Local Store,Pune,False
9399,75,2026-07-19 05:13:00,5550.68,DEBIT,Walmart,Ludhiana,False
9400,73,2026-06-21 23:59:00,1127.32,CREDIT,Walmart,Delhi,False
9401,34,2026-06-03 17:21:00,2060.34,DEBIT,Apple,Chandigarh,False
9402,70,2026-05-21 04:08:00,4998.65,DEBIT,Shell,Ludhiana,False
9403,60,2026-02-21 18:54:00,2660.53,DEBIT,Myntra,Hyderabad,False
9404,62,2026-03-11 13:51:00,3235.22,DEBIT,Shell,Pune,False
9405,64,2026-05-05 02:34:00,1882.69,CREDIT,Netflix,Pune,False
9406,98,2026-06-14 09:29:00,1156.41,DEBIT,Amazon,Mumbai,False
9407,73,2026-03-26 11:26:00,2263.65,DEBIT,Shell,Delhi,False
9408,4,2026-03-12 12:34:00,1799.19,DEBIT,Uber,Pune,False
9409,100,2026-04-24 17:58:00,3448.08,DEBIT,Apple,Delhi,False
9410,2,2026-03-16 17:26:00,2702.79,CREDIT,Uber,Delhi,False
9411,5,2026-05-13 15:02:00,3956.61,CREDIT,Shell,Chandigarh,False
9412,23,2026-03-23 06:20:00,2333.42,DEBIT,Apple,Ludhiana,False
9413,63,2026-02-03 22:54:00,2407.59,DEBIT,Walmart,Bangalore,False
9414,57,2026-04-25 15:09:00,2926.36,DEBIT,Myntra,Mumbai,False
9415,22,2026-06-02 19:53:00,4766.73,DEBIT,Walmart,Chandigarh,False
9416,25,2026-03-24 07:56:00,5172.81,DEBIT,Uber,Delhi,False
9417,94,2026-05-26 02:12:00,2711.02,CREDIT,Walmart,Chandigarh,False
9418,36,2026-03-16 09:11:00,672.67,DEBIT,Amazon,Delhi,False
9419,99,2026-06-13 10:57:00,913.54,DEBIT,Uber,Chandigarh,False
9420,27,2026-06-28 13:06:00,2556.37,DEBIT,Flipkart,Bangalore,False
9421,15,2026-01-03 00:49:00,1577.44,DEBIT,Walmart,Hyderabad,False
9422,41,2026-07-20 18:50:00,3539.05,CREDIT,Local Store,Mumbai,False
9423,17,2026-03-23 17:42:00,3582.57,DEBIT,Netflix,Chandigarh,False
9424,4,2026-01-16 02:48:00,2161.51,DEBIT,Netflix,Pune,False
9425,66,2026-01-13 16:46:00,2692.77,DEBIT,Swiggy,Mumbai,False
9426,65,2026-05-02 23:05:00,2597.27,CREDIT,Walmart,Mumbai,False
9427,74,2026-02-23 02:51:00,2594.23,DEBIT,Shell,Pune,False
9428,43,2026-03-30 02:43:00,2360.66,DEBIT,Walmart,Chandigarh,False
9429,6,2026-04-18 17:54:00,3981.12,DEBIT,Shell,Chandigarh,False
9430,54,2026-05-23 17:33:00,4992.06,DEBIT,Walmart,Mumbai,False
9431,68,2026-05-07 22:09:00,6776.8,DEBIT,Flipkart,Hyderabad,False
9432,100,2026-01-13 23:10:00,1176.15,DEBIT,Local Store,Hyderabad,False
9433,43,2026-05-23 05:26:00,1313.77,DEBIT,Myntra,Pune,False
9434,71,2026-02-08 01:36:00,3840.99,DEBIT,Netflix,Bangalore,False
9435,10,2026-07-15 07:07:00,1136.46,DEBIT,Shell,Delhi,False
9436,2,2026-07-20 14:19:00,1639.79,CREDIT,Flipkart,Pune,False
9437,24,2026-04-16 14:07:00,1378.4,CREDIT,Flipkart,Delhi,False
9438,65,2026-07-08 11:23:00,1662.2,DEBIT,Flipkart,Ludhiana,False
9439,66,2026-01-16 23:34:00,6836.06,CREDIT,Swiggy,Ludhiana,False
9440,7,2026-07-19 18:13:00,1532.14,DEBIT,Myntra,Ludhiana,False
9441,68,2026-07-18 07:49:00,2173.29,DEBIT,Apple,Hyderabad,False
9442,36,2026-02-23 04:18:00,3428.55,DEBIT,Swiggy,Ludhiana,False
9443,97,2026-05-06 17:56:00,3680.68,DEBIT,Uber,Delhi,False
9444,73,2026-03-10 04:52:00,2573.06,DEBIT,Amazon,Hyderabad,False
9445,99,2026-07-03 02:57:00,2515.16,CREDIT,Walmart,Bangalore,False
9446,30,2026-03-22 05:58:00,590.32,CREDIT,Netflix,Mumbai,False
9447,50,2026-06-29 13:30:00,3736.13,DEBIT,Local Store,Mumbai,False
9448,46,2026-02-22 12:07:00,1583.33,DEBIT,Myntra,Ludhiana,False
9449,81,2026-02-20 22:29:00,1005.36,CREDIT,Flipkart,Ludhiana,False
9450,97,2026-01-07 07:50:00,3744.36,CREDIT,Apple,Hyderabad,False
9451,11,2026-02-10 19:22:00,2027.33,DEBIT,Walmart,Pune,False
9452,98,2026-04-09 20:54:00,4316.62,DEBIT,Apple,Pune,False
9453,66,2026-01-27 15:29:00,5341.2,CREDIT,Amazon,Pune,False
9454,89,2026-02-04 01:58:00,847.12,CREDIT,Amazon,Chandigarh,False
9455,14,2026-06-28 07:16:00,1008.01,CREDIT,Netflix,Delhi,False
9456,80,2026-02-04 17:02:00,3496.05,DEBIT,Apple,Pune,False
9457,51,2026-01-15 11:07:00,605.25,DEBIT,Netflix,Pune,False
9458,23,2026-01-04 06:59:00,6017.62,CREDIT,Apple,Bangalore,False
9459,3,2026-03-16 17:23:00,1234.27,CREDIT,Apple,Mumbai,False
9460,52,2026-01-12 21:11:00,929.95,DEBIT,Walmart,Mumbai,False
9461,77,2026-06-08 06:59:00,593.38,DEBIT,Shell,Hyderabad,False
9462,55,2026-05-20 14:15:00,3759.63,DEBIT,Apple,Chandigarh,False
9463,79,2026-03-30 03:18:00,5692.21,DEBIT,Netflix,Hyderabad,False
9464,20,2026-02-04 10:41:00,398.43,DEBIT,Swiggy,Ludhiana,False
9465,46,2026-01-01 14:40:00,1899.22,DEBIT,Shell,Chandigarh,False
9466,5,2026-02-11 03:38:00,516.56,DEBIT,Shell,Chandigarh,False
9467,8,2026-02-17 02:42:00,3711.79,CREDIT,Apple,Hyderabad,False
9468,50,2026-02-02 11:01:00,1872.66,CREDIT,Apple,Pune,False
9469,50,2026-03-05 23:44:00,1707.32,CREDIT,Netflix,Mumbai,False
9470,100,2026-05-30 14:34:00,1780.03,DEBIT,Local Store,Chandigarh,False
9471,81,2026-06-28 15:09:00,5132.56,DEBIT,Netflix,Mumbai,False
9472,32,2026-03-01 23:00:00,2552.74,DEBIT,Local Store,Mumbai,False
9473,84,2026-05-24 05:50:00,913.57,DEBIT,Walmart,Ludhiana,False
9474,52,2026-05-28 03:56:00,4342.97,DEBIT,Amazon,Bangalore,False
9475,51,2026-05-16 01:06:00,4618.34,DEBIT,Amazon,Bangalore,False
9476,93,2026-07-10 17:24:00,2593.5,DEBIT,Uber,Chandigarh,False
9477,11,2026-04-11 16:18:00,5981.79,DEBIT,Netflix,Pune,False
9478,98,2026-02-26 20:24:00,2080.46,CREDIT,Flipkart,Ludhiana,False
9479,7,2026-04-09 08:42:00,1468.37,DEBIT,Myntra,Chandigarh,False
9480,7,2026-04-19 06:00:00,1637.33,DEBIT,Uber,Bangalore,False
9481,14,2026-06-03 19:00:00,1634.97,DEBIT,Walmart,Hyderabad,False
9482,51,2026-03-31 15:59:00,565.2,DEBIT,Amazon,Pune,False
9483,4,2026-01-04 17:18:00,2020.16,CREDIT,Flipkart,Hyderabad,False
9484,92,2026-06-25 00:05:00,2226.56,CREDIT,Shell,Mumbai,False
9485,60,2026-03-23 15:37:00,1215.29,DEBIT,Myntra,Chandigarh,False
9486,94,2026-04-22 02:15:00,3497.23,CREDIT,Uber,Bangalore,False
9487,22,2026-07-16 04:12:00,2283.45,DEBIT,Myntra,Pune,False
9488,53,2026-02-08 14:04:00,5374.64,CREDIT,Uber,Hyderabad,False
9489,95,2026-07-21 14:22:00,2477.84,DEBIT,Myntra,Chandigarh,False
9490,78,2026-07-03 20:51:00,3212.91,CREDIT,Walmart,Ludhiana,False
9491,40,2026-06-16 18:58:00,4997.26,DEBIT,Flipkart,Chandigarh,False
9492,12,2026-01-14 09:42:00,4095.57,DEBIT,Shell,Chandigarh,False
9493,61,2026-05-23 23:57:00,4608.5,DEBIT,Shell,Bangalore,False
9494,67,2026-02-28 03:37:00,990.86,DEBIT,Apple,Chandigarh,False
9495,10,2026-07-14 22:58:00,2737.75,DEBIT,Swiggy,Bangalore,False
9496,9,2026-04-06 16:41:00,6381.55,DEBIT,Walmart,Bangalore,False
9497,17,2026-04-20 00:03:00,2654.63,CREDIT,Myntra,Hyderabad,False
9498,62,2026-05-17 15:39:00,378.52,DEBIT,Uber,Delhi,False
9499,96,2026-01-12 00:51:00,1198.5,DEBIT,Swiggy,Bangalore,False
9500,99,2026-03-17 21:12:00,1988.59,DEBIT,Myntra,Ludhiana,False
9501,76,2026-04-18 06:27:00,1784.34,DEBIT,Netflix,Bangalore,False
9502,84,2026-01-07 23:12:00,5105.55,DEBIT,Apple,Bangalore,False
9503,70,2026-05-13 11:41:00,4374.11,DEBIT,Uber,Bangalore,False
9504,7,2026-04-12 01:18:00,1698.42,DEBIT,Flipkart,Hyderabad,False
9505,12,2026-05-29 08:09:00,5346.2,DEBIT,Amazon,Bangalore,False
9506,72,2026-07-27 01:58:00,2448.54,DEBIT,Uber,Pune,False
9507,34,2026-07-11 16:55:00,1113.17,DEBIT,Shell,Mumbai,False
9508,21,2026-06-28 01:56:00,863.31,DEBIT,Amazon,Mumbai,False
9509,15,2026-01-16 18:39:00,747.21,CREDIT,Uber,Hyderabad,False
9510,69,2026-03-08 05:51:00,3026.93,CREDIT,Shell,Hyderabad,False
9511,12,2026-06-08 04:43:00,1243.43,DEBIT,Local Store,Pune,False
9512,13,2026-02-10 04:35:00,4180.73,DEBIT,Flipkart,Bangalore,False
9513,87,2026-01-26 02:26:00,3075.98,CREDIT,Flipkart,Mumbai,False
9514,72,2026-05-22 11:49:00,571.02,CREDIT,Apple,Bangalore,False
9515,76,2026-04-18 04:56:00,1109.65,DEBIT,Uber,Chandigarh,False
9516,60,2026-05-05 05:10:00,3089.22,CREDIT,Swiggy,Chandigarh,False
9517,94,2026-05-26 06:04:00,6760.71,CREDIT,Shell,Pune,False
9518,10,2026-05-20 09:44:00,5284.69,CREDIT,Apple,Pune,False
9519,8,2026-01-28 17:19:00,1114.8,DEBIT,Myntra,Ludhiana,False
9520,21,2026-02-04 22:14:00,3419.05,DEBIT,Apple,Pune,False
9521,81,2026-01-11 08:53:00,3161.4,DEBIT,Uber,Chandigarh,False
9522,77,2026-02-18 17:35:00,2802.02,DEBIT,Myntra,Mumbai,False
9523,2,2026-04-21 23:13:00,707.98,DEBIT,Swiggy,Hyderabad,False
9524,48,2026-02-08 11:35:00,3343.44,CREDIT,Myntra,Bangalore,False
9525,48,2026-07-15 00:08:00,2989.73,DEBIT,Apple,Mumbai,False
9526,71,2026-04-21 10:29:00,3137.46,DEBIT,Netflix,Pune,False
9527,72,2026-04-21 13:24:00,459.32,DEBIT,Flipkart,Chandigarh,False
9528,74,2026-07-01 06:41:00,34355.82,DEBIT,Amazon,Ludhiana,True
9529,9,2026-06-20 16:37:00,1543.34,CREDIT,Uber,Ludhiana,False
9530,11,2026-03-10 11:43:00,2304.48,DEBIT,Amazon,Mumbai,False
9531,81,2026-03-20 12:04:00,1750.6,CREDIT,Local Store,Delhi,False
9532,51,2026-04-14 10:10:00,4599.18,CREDIT,Local Store,Chandigarh,False
9533,27,2026-05-20 14:02:00,5458.46,DEBIT,Flipkart,Ludhiana,False
9534,53,2026-02-09 19:40:00,1379.51,CREDIT,Shell,Hyderabad,False
9535,11,2026-06-07 09:11:00,1201.73,DEBIT,Walmart,Pune,False
9536,74,2026-05-06 07:46:00,4907.96,DEBIT,Walmart,Delhi,False
9537,63,2026-04-12 16:53:00,2772.2,DEBIT,Amazon,Chandigarh,False
9538,7,2026-02-06 21:11:00,1017.57,DEBIT,Swiggy,Hyderabad,False
9539,24,2026-03-01 04:27:00,1103.33,CREDIT,Myntra,Hyderabad,False
9540,65,2026-03-28 23:32:00,4811.54,CREDIT,Netflix,Mumbai,False
9541,23,2026-05-31 09:16:00,2374.38,DEBIT,Shell,Mumbai,False
9542,39,2026-01-26 23:00:00,1755.61,DEBIT,Uber,Delhi,False
9543,6,2026-06-16 23:52:00,1647.49,DEBIT,Walmart,Bangalore,False
9544,55,2026-06-20 15:25:00,2756.89,DEBIT,Amazon,Delhi,False
9545,21,2026-04-04 00:54:00,3818.59,DEBIT,Flipkart,Bangalore,False
9546,11,2026-05-21 18:21:00,4201.98,DEBIT,Amazon,Chandigarh,False
9547,88,2026-05-24 04:55:00,1236.08,DEBIT,Flipkart,Mumbai,False
9548,71,2026-01-12 11:45:00,2130.97,DEBIT,Apple,Bangalore,False
9549,48,2026-05-03 04:21:00,1840.42,DEBIT,Local Store,Mumbai,False
9550,20,2026-02-03 00:00:00,54860.35,DEBIT,Apple,Chandigarh,True
9551,50,2026-06-14 11:43:00,3668.13,CREDIT,Apple,Pune,False
9552,15,2026-01-21 11:09:00,2404.74,DEBIT,Walmart,Ludhiana,False
9553,85,2026-05-18 19:57:00,4968.08,DEBIT,Shell,Chandigarh,False
9554,23,2026-04-13 03:44:00,964.42,DEBIT,Swiggy,Chandigarh,False
9555,68,2026-07-23 04:10:00,4790.11,DEBIT,Walmart,Hyderabad,False
9556,63,2026-01-30 08:02:00,3098.35,DEBIT,Swiggy,Chandigarh,False
9557,14,2026-03-24 06:28:00,1439.71,DEBIT,Swiggy,Hyderabad,False
9558,47,2026-02-04 23:18:00,3419.67,DEBIT,Swiggy,Pune,False
9559,54,2026-05-29 10:37:00,2209.88,DEBIT,Uber,Mumbai,False
9560,98,2026-01-15 00:38:00,4308.83,CREDIT,Shell,Chandigarh,False
9561,9,2026-05-13 08:22:00,4004.3,DEBIT,Amazon,Hyderabad,False
9562,74,2026-04-05 17:59:00,5330.27,CREDIT,Myntra,Ludhiana,False
9563,25,2026-01-03 07:05:00,4089.71,DEBIT,Shell,Mumbai,False
9564,34,2026-06-20 13:05:00,3568.14,DEBIT,Local Store,Pune,False
9565,39,2026-06-20 01:33:00,4308.71,DEBIT,Flipkart,Chandigarh,False
9566,55,2026-05-26 01:32:00,5135.28,DEBIT,Uber,Delhi,False
9567,29,2026-05-16 23:43:00,1680.96,DEBIT,Amazon,Delhi,False
9568,87,2026-05-21 00:27:00,4557.31,DEBIT,Walmart,Delhi,False
9569,98,2026-07-02 21:00:00,1486.36,CREDIT,Amazon,Ludhiana,False
9570,59,2026-01-13 08:09:00,898.12,DEBIT,Flipkart,Pune,False
9571,10,2026-01-23 12:08:00,2451.24,DEBIT,Local Store,Delhi,False
9572,35,2026-05-24 16:32:00,1364.05,DEBIT,Myntra,Hyderabad,False
9573,24,2026-02-17 00:02:00,4865.04,DEBIT,Amazon,Delhi,False
9574,72,2026-05-08 08:37:00,2779.13,DEBIT,Uber,Chandigarh,False
9575,30,2026-05-30 16:31:00,1024.99,DEBIT,Myntra,Mumbai,False
9576,24,2026-05-22 20:09:00,1271.6,DEBIT,Flipkart,Pune,False
9577,4,2026-02-04 22:18:00,4713.34,DEBIT,Local Store,Bangalore,False
9578,75,2026-03-09 23:57:00,4591.18,DEBIT,Uber,Mumbai,False
9579,34,2026-04-06 23:52:00,2906.57,CREDIT,Amazon,Pune,False
9580,96,2026-02-01 05:06:00,1873.88,CREDIT,Flipkart,Ludhiana,False
9581,81,2026-03-21 17:09:00,55649.07,DEBIT,Netflix,Delhi,True
9582,70,2026-07-24 04:27:00,2372.62,DEBIT,Uber,Bangalore,False
