transaction_id,account_id,transaction_time,amount,transaction_type,merchant,location,z_score,account_frequency,risk_score,risk
7020,94,2026-02-13 17:39:00,2360.23,DEBIT,Amazon,Ludhiana,-0.22639551804449906,103,0,NORMAL
7021,53,2026-01-11 02:12:00,47008.2,DEBIT,Walmart,Delhi,9.483655553481322,105,90,HIGH
7022,93,2026-03-17 05:30:00,4933.06,DEBIT,Walmart,Mumbai,1.3461601344531116,100,0,NORMAL
7023,17,2026-04-16 22:11:00,4515.23,CREDIT,Uber,Bangalore,0.0858536577232881,97,0,NORMAL
7024,6,2026-05-16 23:31:00,857.08,CREDIT,Myntra,Bangalore,-1.1894561420525946,117,0,NORMAL
7025,47,2026-07-22 03:47:00,1787.6,DEBIT,Walmart,Delhi,-0.2789560812974216,103,0,NORMAL
7026,88,2026-01-02 03:49:00,5637.98,DEBIT,Flipkart,Chandigarh,0.1508511711850188,104,0,NORMAL
7027,8,2026-04-14 08:18:00,3920.16,DEBIT,Walmart,Delhi,-0.01866986717790058,91,0,NORMAL
7028,74,2026-06-07 03:17:00,2751.5,CREDIT,Swiggy,Hyderabad,-0.1729444755324276,119,0,NORMAL
7029,15,2026-05-05 20:03:00,3198.73,DEBIT,Netflix,Delhi,0.022385396748959938,91,0,NORMAL
7030,57,2026-03-01 21:37:00,2067.87,DEBIT,Apple,Bangalore,-0.2260397961490256,107,0,NORMAL
7031,89,2026-01-31 19:26:00,1499.83,DEBIT,Apple,Mumbai,-0.3465683533282644,103,0,NORMAL
7032,30,2026-05-21 22:14:00,3013.84,CREDIT,Local Store,Chandigarh,-0.00934019094374772,92,0,NORMAL
7033,43,2026-01-07 01:56:00,2909.17,DEBIT,Swiggy,Ludhiana,-0.03611886425380984,97,0,NORMAL
7034,25,2026-06-02 03:50:00,1375.59,CREDIT,Amazon,Bangalore,-0.8883222466389776,97,0,NORMAL
7035,25,2026-06-08 11:08:00,1334.19,DEBIT,Local Store,Chandigarh,-0.9152612863359949,97,0,NORMAL
7036,49,2026-02-11 23:38:00,3680.86,DEBIT,Shell,Chandigarh,1.0537080706836344,95,0,NORMAL
7037,97,2026-01-08 03:42:00,1565.18,DEBIT,Netflix,Chandigarh,-1.006679496390623,96,0,NORMAL
7038,29,2026-04-05 16:47:00,4384.22,DEBIT,Flipkart,Delhi,1.1519972897246553,99,0,NORMAL
7039,18,2026-06-13 21:46:00,2377.58,CREDIT,Local Store,Delhi,-0.44503084927790615,96,0,NORMAL
7040,22,2026-03-17 20:02:00,1632.3,DEBIT,Amazon,Ludhiana,-0.33180312777770743,108,0,NORMAL
7041,83,2026-03-01 11:09:00,3002.71,DEBIT,Walmart,Hyderabad,-0.021739323710635826,101,0,NORMAL
7042,26,2026-04-28 19:09:00,2737.23,CREDIT,Flipkart,Hyderabad,0.03509669909099023,98,0,NORMAL
7043,57,2026-05-05 18:01:00,1740.16,DEBIT,Swiggy,Chandigarh,-0.27509564549207116,107,0,NORMAL
7044,97,2026-04-01 20:31:00,2044.03,DEBIT,Amazon,Chandigarh,-0.6660699748765118,96,0,NORMAL
7045,83,2026-03-14 02:53:00,1100.75,DEBIT,Myntra,Pune,-0.3180114274572975,101,0,NORMAL
7046,10,2026-01-20 03:40:00,3864.95,DEBIT,Apple,Delhi,-0.03946710407199728,91,0,NORMAL
7047,31,2026-05-12 12:50:00,924.83,CREDIT,Local Store,Pune,-0.3560512382952354,104,0,NORMAL
7048,89,2026-02-18 06:40:00,3980.2,DEBIT,Apple,Hyderabad,0.12279549773780626,103,0,NORMAL
7049,77,2026-04-25 04:20:00,2268.68,DEBIT,Flipkart,Hyderabad,-0.2285991198228338,84,0,NORMAL
7050,58,2026-02-18 03:00:00,3433.25,DEBIT,Amazon,Hyderabad,0.012878868906629669,99,0,NORMAL
7051,78,2026-04-12 03:43:00,1866.78,DEBIT,Apple,Mumbai,-0.4135330995519376,102,0,NORMAL
7052,72,2026-05-18 06:52:00,4921.6,DEBIT,Local Store,Chandigarh,1.2587496005190626,98,0,NORMAL
7053,52,2026-06-27 06:38:00,3612.78,DEBIT,Apple,Hyderabad,0.12432312027298831,116,0,NORMAL
7054,70,2026-05-23 07:16:00,2701.71,CREDIT,Local Store,Hyderabad,-0.07534732927107388,90,0,NORMAL
7055,2,2026-01-29 15:51:00,2098.78,DEBIT,Apple,Delhi,-0.527834886393878,117,0,NORMAL
7056,70,2026-01-14 21:32:00,3742.52,DEBIT,Local Store,Bangalore,0.729144835547896,90,0,NORMAL
7057,79,2026-03-09 19:32:00,708.17,DEBIT,Myntra,Delhi,-1.3648391931183939,122,10,NORMAL
7058,58,2026-05-06 02:19:00,1347.33,DEBIT,Uber,Chandigarh,-0.34738738335108754,99,0,NORMAL
7059,72,2026-03-01 09:16:00,2846.07,DEBIT,Shell,Chandigarh,-0.02881276283818075,98,0,NORMAL
7060,36,2026-02-02 21:38:00,4956.61,DEBIT,Local Store,Mumbai,0.19326015141527653,85,0,NORMAL
7061,79,2026-07-18 20:13:00,1050.0,DEBIT,Uber,Ludhiana,-1.130162063362648,122,10,NORMAL
7062,4,2026-02-11 22:11:00,2210.61,DEBIT,Amazon,Ludhiana,-0.33439475066158303,105,0,NORMAL
7063,84,2026-06-21 00:13:00,2458.24,DEBIT,Flipkart,Delhi,-0.16785136004089352,95,0,NORMAL
7064,14,2026-03-20 11:00:00,1276.46,DEBIT,Local Store,Pune,-0.3351968424221021,112,0,NORMAL
7065,23,2026-06-24 02:04:00,2574.22,CREDIT,Apple,Hyderabad,-0.0611117708867241,96,0,NORMAL
7066,87,2026-02-03 11:49:00,5708.16,CREDIT,Myntra,Hyderabad,1.5381356857885344,85,0,NORMAL
7067,62,2026-07-12 01:32:00,633.7,DEBIT,Swiggy,Delhi,-1.4022449512339614,102,0,NORMAL
7068,52,2026-07-24 12:17:00,5223.92,CREDIT,Swiggy,Mumbai,0.4570971251116784,116,0,NORMAL
7069,69,2026-05-30 07:17:00,1209.04,DEBIT,Uber,Bangalore,-0.31542218422845153,112,0,NORMAL
7070,88,2026-04-21 09:02:00,4231.86,DEBIT,Amazon,Ludhiana,0.005261408547257067,104,0,NORMAL
7071,33,2026-06-14 18:04:00,1591.02,DEBIT,Amazon,Hyderabad,-0.269245035172628,91,0,NORMAL
7072,41,2026-04-01 10:56:00,2038.37,DEBIT,Apple,Ludhiana,-0.254342795462381,100,0,NORMAL
7073,84,2026-03-04 00:51:00,2206.96,DEBIT,Amazon,Ludhiana,-0.1987424525970684,95,0,NORMAL
7074,84,2026-03-06 07:26:00,687.82,DEBIT,Shell,Ludhiana,-0.38549784238450696,95,0,NORMAL
7075,32,2026-01-09 13:56:00,5124.66,DEBIT,Local Store,Mumbai,0.6989883614918049,107,0,NORMAL
7076,3,2026-04-27 23:57:00,1944.37,CREDIT,Amazon,Bangalore,-0.24027495551272576,94,0,NORMAL
7077,82,2026-01-14 23:05:00,1377.44,DEBIT,Walmart,Ludhiana,-0.34090801190947995,107,0,NORMAL
7078,22,2026-04-26 02:26:00,4206.51,DEBIT,Uber,Hyderabad,0.09520437468593237,108,0,NORMAL
7079,39,2026-06-16 02:05:00,516.61,CREDIT,Flipkart,Ludhiana,-0.6022259175124405,101,0,NORMAL
7080,89,2026-06-18 06:29:00,2741.88,CREDIT,Swiggy,Ludhiana,-0.11153351126171258,103,0,NORMAL
7081,54,2026-07-27 18:08:00,6752.28,DEBIT,Netflix,Hyderabad,0.3186575509877298,89,0,NORMAL
7082,31,2026-06-08 16:51:00,1900.6,CREDIT,Local Store,Bangalore,-0.2201220350839437,104,0,NORMAL
7083,20,2026-05-24 08:32:00,482.03,DEBIT,Swiggy,Delhi,-0.38592780821587735,98,0,NORMAL
7084,54,2026-03-05 19:20:00,4140.21,DEBIT,Local Store,Hyderabad,-0.012471961949592204,89,0,NORMAL
7085,92,2026-03-19 20:15:00,4941.51,DEBIT,Walmart,Ludhiana,0.319947742451488,119,0,NORMAL
7086,40,2026-06-27 06:03:00,849.78,DEBIT,Netflix,Pune,-0.404012221064363,109,0,NORMAL
7087,24,2026-06-05 20:09:00,3058.26,DEBIT,Flipkart,Pune,0.17435598172028144,95,0,NORMAL
7088,47,2026-02-16 09:53:00,1945.14,DEBIT,Amazon,Mumbai,-0.24433670184924985,103,0,NORMAL
7089,98,2026-03-05 04:16:00,3399.92,DEBIT,Swiggy,Bangalore,0.4724386786492308,114,0,NORMAL
7090,39,2026-07-06 18:46:00,5947.27,DEBIT,Local Store,Mumbai,0.6927271372297298,101,0,NORMAL
7091,91,2026-03-18 12:22:00,5423.72,DEBIT,Flipkart,Mumbai,0.1541220812194632,100,0,NORMAL
7092,44,2026-03-07 14:19:00,4117.06,DEBIT,Flipkart,Pune,-0.00471103930645584,99,0,NORMAL
7093,92,2026-06-03 22:47:00,2781.2,DEBIT,Amazon,Chandigarh,-0.1314515705200262,119,0,NORMAL
7094,89,2026-04-01 07:34:00,5948.48,DEBIT,Shell,Bangalore,0.4952558487242823,103,0,NORMAL
7095,92,2026-04-04 16:27:00,2422.23,DEBIT,Amazon,Chandigarh,-0.2064587738275998,119,0,NORMAL
7096,87,2026-04-26 12:32:00,1875.34,DEBIT,Amazon,Bangalore,-0.6584134194077188,85,0,NORMAL
7097,90,2026-05-06 21:21:00,4900.84,DEBIT,Flipkart,Hyderabad,0.007498892356046519,93,0,NORMAL
7098,35,2026-02-17 17:55:00,2164.18,DEBIT,Amazon,Chandigarh,-0.48055842077865524,103,0,NORMAL
7099,79,2026-05-07 23:40:00,492.23,DEBIT,Local Store,Chandigarh,-1.513088847623428,122,10,NORMAL
7100,28,2026-03-28 19:10:00,2733.48,DEBIT,Amazon,Mumbai,-0.09988654152795373,98,0,NORMAL
7101,16,2026-04-02 02:48:00,1861.02,CREDIT,Apple,Hyderabad,-0.28774248417523907,95,0,NORMAL
7102,98,2026-04-27 15:50:00,1303.5,DEBIT,Apple,Pune,-1.0736740207576594,114,0,NORMAL
7103,3,2026-03-18 17:09:00,1111.74,DEBIT,Walmart,Ludhiana,-0.3422369761200216,94,0,NORMAL
7104,46,2026-06-21 21:54:00,4572.72,DEBIT,Shell,Chandigarh,0.2103755777855711,94,0,NORMAL
7105,32,2026-01-14 19:34:00,696.84,DEBIT,Netflix,Hyderabad,-0.7065443756830665,107,0,NORMAL
7106,35,2026-03-18 03:44:00,2332.27,CREDIT,Uber,Pune,-0.35984450435939574,103,0,NORMAL
7107,80,2026-05-13 15:20:00,1163.4,DEBIT,Flipkart,Pune,-0.37103662290784084,84,0,NORMAL
7108,45,2026-05-20 06:58:00,4899.05,DEBIT,Uber,Ludhiana,0.22223899112126905,97,0,NORMAL
7109,39,2026-06-11 03:15:00,2234.77,DEBIT,Shell,Pune,-0.19252681270090613,101,0,NORMAL
7110,29,2026-03-30 10:54:00,5626.16,CREDIT,Local Store,Ludhiana,1.9526764057676123,99,0,NORMAL
7111,99,2026-07-16 10:11:00,2334.8,DEBIT,Shell,Ludhiana,-0.18276878285475545,103,0,NORMAL
7112,46,2026-07-13 05:48:00,4489.92,DEBIT,Uber,Hyderabad,0.1967937574295971,94,0,NORMAL
7113,68,2026-03-07 13:49:00,7010.52,DEBIT,Shell,Mumbai,0.9202712927502703,100,0,NORMAL
7114,78,2026-01-26 22:01:00,2620.72,DEBIT,Shell,Ludhiana,-0.19257645161635426,102,0,NORMAL
7115,72,2026-07-10 06:48:00,1879.46,CREDIT,Apple,Chandigarh,-0.6284526890472671,98,0,NORMAL
7116,97,2026-01-07 10:53:00,5188.68,DEBIT,Myntra,Hyderabad,1.5707426633804578,96,0,NORMAL
7117,38,2026-05-18 07:55:00,1373.88,DEBIT,Myntra,Delhi,-0.9091442961720663,95,0,NORMAL
7118,27,2026-07-14 12:42:00,5434.17,DEBIT,Shell,Chandigarh,1.9010520168466867,90,0,NORMAL
7119,46,2026-01-12 14:26:00,2945.48,DEBIT,Uber,Delhi,-0.05654327917161537,94,0,NORMAL
7120,63,2026-02-16 04:38:00,1884.79,CREDIT,Amazon,Bangalore,-0.3770089929764613,88,0,NORMAL
7121,52,2026-04-15 16:28:00,3797.91,DEBIT,Netflix,Ludhiana,0.16256092177738057,116,0,NORMAL
7122,3,2026-07-14 01:08:00,3214.77,CREDIT,Apple,Chandigarh,-0.0847045929513136,94,0,NORMAL
7123,64,2026-04-03 23:43:00,1450.79,DEBIT,Apple,Delhi,-0.8173640834045081,110,0,NORMAL
7124,88,2026-01-24 16:41:00,73599.65,DEBIT,Local Store,Bangalore,7.187607211754738,104,90,HIGH
7125,84,2026-03-13 07:26:00,3112.61,DEBIT,Swiggy,Chandigarh,-0.08740642118390454,95,0,NORMAL
7126,24,2026-01-27 05:16:00,2882.71,CREDIT,Swiggy,Ludhiana,0.0624397983937324,95,0,NORMAL
7127,81,2026-05-23 20:01:00,1944.95,CREDIT,Swiggy,Pune,-0.2688833984665558,105,0,NORMAL
7128,54,2026-01-11 15:04:00,2063.44,DEBIT,Myntra,Pune,-0.2757420269106546,89,0,NORMAL
7129,74,2026-01-10 01:55:00,1628.67,DEBIT,Shell,Mumbai,-0.30036686484171055,119,0,NORMAL
7130,14,2026-03-12 04:29:00,5791.19,CREDIT,Amazon,Pune,0.30036466177592314,112,0,NORMAL
7131,1,2026-03-06 23:31:00,613.59,DEBIT,Walmart,Bangalore,-0.38028664402397366,112,0,NORMAL
7132,21,2026-01-22 15:10:00,6103.86,CREDIT,Myntra,Bangalore,0.4017961208790549,122,10,NORMAL
7133,9,2026-03-18 17:57:00,3385.95,DEBIT,Amazon,Ludhiana,0.07110181406903823,84,0,NORMAL
7134,49,2026-07-22 12:19:00,708.19,DEBIT,Netflix,Delhi,-1.2238533387339605,95,0,NORMAL
7135,51,2026-04-02 19:10:00,3018.84,DEBIT,Apple,Chandigarh,-0.09565387219396901,108,0,NORMAL
7136,15,2026-05-24 06:03:00,990.25,DEBIT,Amazon,Chandigarh,-0.4757715847540947,91,0,NORMAL
7137,59,2026-03-01 21:36:00,5033.54,DEBIT,Walmart,Bangalore,0.19278617135125822,92,0,NORMAL
7138,16,2026-06-17 03:57:00,4547.81,DEBIT,Uber,Hyderabad,0.48567507099697693,95,0,NORMAL
7139,78,2026-07-14 01:58:00,522.19,CREDIT,Amazon,Pune,-0.8075911137807968,102,0,NORMAL
7140,14,2026-05-06 13:18:00,2625.11,DEBIT,Swiggy,Bangalore,-0.14534052263406014,112,0,NORMAL
7141,60,2026-05-15 20:17:00,2765.19,DEBIT,Myntra,Hyderabad,-0.1228969653982169,106,0,NORMAL
7142,47,2026-03-24 00:28:00,1592.42,DEBIT,Netflix,Chandigarh,-0.3218468422514279,103,0,NORMAL
7143,81,2026-04-12 18:21:00,2450.92,CREDIT,Myntra,Ludhiana,-0.19935040370006352,105,0,NORMAL
7144,11,2026-03-21 04:03:00,2759.55,DEBIT,Myntra,Ludhiana,-0.12706849413536053,118,0,NORMAL
7145,37,2026-01-16 15:35:00,3313.79,DEBIT,Shell,Delhi,0.43240276077626694,87,0,NORMAL
7146,37,2026-04-07 07:47:00,1588.36,DEBIT,Netflix,Delhi,-0.7275203788293875,87,0,NORMAL
7147,34,2026-01-12 18:02:00,3073.85,DEBIT,Amazon,Delhi,0.15365419676826716,118,0,NORMAL
7148,20,2026-05-08 06:05:00,2230.94,CREDIT,Flipkart,Bangalore,-0.20109543923384918,98,0,NORMAL
7149,58,2026-04-16 19:25:00,2403.39,DEBIT,Walmart,Chandigarh,-0.16499171220392714,99,0,NORMAL
7150,27,2026-02-07 21:36:00,1729.79,DEBIT,Myntra,Hyderabad,-0.729419365309295,90,0,NORMAL
7151,19,2026-05-08 01:14:00,3962.33,CREDIT,Shell,Mumbai,0.7230369168250568,98,0,NORMAL
7152,12,2026-05-22 08:55:00,2473.79,CREDIT,Netflix,Pune,-0.19051716077138986,99,0,NORMAL
7153,32,2026-04-05 00:29:00,2092.18,CREDIT,Shell,Hyderabad,-0.263618500311081,107,0,NORMAL
7154,82,2026-07-07 16:42:00,4213.23,DEBIT,Swiggy,Pune,0.1325401258042196,107,0,NORMAL
7155,11,2026-03-03 08:37:00,70343.91,DEBIT,Walmart,Mumbai,9.346425633310076,118,90,HIGH
7156,41,2026-06-26 02:42:00,2523.24,CREDIT,Uber,Delhi,-0.15545781168244666,100,0,NORMAL
7157,13,2026-07-25 14:08:00,1320.22,DEBIT,Shell,Delhi,-1.0000127681688777,101,0,NORMAL
7158,85,2026-06-06 03:52:00,5126.02,CREDIT,Netflix,Bangalore,1.3362500546581473,89,0,NORMAL
7159,17,2026-06-14 10:08:00,1016.13,DEBIT,Walmart,Delhi,-0.3175752846002398,97,0,NORMAL
7160,2,2026-05-24 19:00:00,3072.84,DEBIT,Shell,Chandigarh,0.17155126443376956,117,0,NORMAL
7161,68,2026-04-25 16:06:00,41487.33,DEBIT,Apple,Chandigarh,9.200347771875656,100,90,HIGH
7162,31,2026-04-24 04:21:00,3669.98,DEBIT,Swiggy,Ludhiana,0.02636065405181086,104,0,NORMAL
7163,73,2026-03-04 18:24:00,1736.01,DEBIT,Flipkart,Chandigarh,-0.426391913802681,111,0,NORMAL
7164,57,2026-07-27 09:36:00,3934.41,DEBIT,Myntra,Pune,0.05336792724290101,107,0,NORMAL
7165,62,2026-05-22 06:39:00,4503.13,DEBIT,Swiggy,Delhi,1.3431183621783271,102,0,NORMAL
7166,29,2026-04-01 17:08:00,5504.01,CREDIT,Myntra,Pune,1.8739262616184207,99,0,NORMAL
7167,4,2026-01-23 11:47:00,929.72,DEBIT,Myntra,Hyderabad,-1.3597995002279515,105,0,NORMAL
7168,83,2026-02-05 12:48:00,3976.54,DEBIT,Local Store,Ludhiana,0.12995611825008443,101,0,NORMAL
7169,49,2026-04-22 18:13:00,3322.7,DEBIT,Myntra,Chandigarh,0.779297727659684,95,0,NORMAL
7170,20,2026-01-28 09:59:00,1753.16,DEBIT,Walmart,Bangalore,-0.25158929497956134,98,0,NORMAL
7171,82,2026-03-25 17:13:00,3372.85,DEBIT,Netflix,Hyderabad,-0.007765166890880801,107,0,NORMAL
7172,100,2026-05-24 06:51:00,2089.57,DEBIT,Uber,Hyderabad,-0.4208685824415811,87,0,NORMAL
7173,88,2026-06-08 03:55:00,3246.99,CREDIT,Uber,Ludhiana,-0.09671209977995,104,0,NORMAL
7174,95,2026-05-29 18:39:00,1969.36,DEBIT,Swiggy,Delhi,-0.4423368396148698,113,0,NORMAL
7175,85,2026-07-14 20:10:00,4433.99,CREDIT,Amazon,Bangalore,0.9177498836288085,89,0,NORMAL
7176,11,2026-03-14 19:55:00,3268.38,DEBIT,Apple,Hyderabad,-0.05574432953769236,118,0,NORMAL
7177,73,2026-07-10 03:56:00,1422.51,DEBIT,Myntra,Chandigarh,-0.6383293768700652,111,0,NORMAL
7178,79,2026-04-01 14:17:00,4220.36,CREDIT,Apple,Chandigarh,1.0463905654072865,122,10,NORMAL
7179,19,2026-05-22 03:15:00,1765.39,DEBIT,Uber,Delhi,-0.7346436495502805,98,0,NORMAL
7180,69,2026-01-08 11:55:00,2421.44,DEBIT,Local Store,Chandigarh,-0.20043258333140346,112,0,NORMAL
7181,37,2026-07-12 08:04:00,3419.56,DEBIT,Netflix,Pune,0.5035068162732097,87,0,NORMAL
7182,39,2026-03-04 17:07:00,3596.36,DEBIT,Local Store,Hyderabad,0.13214737603607823,101,0,NORMAL
7183,43,2026-07-22 14:39:00,822.98,DEBIT,Apple,Bangalore,-0.4556716397266639,97,0,NORMAL
7184,34,2026-02-20 22:04:00,2057.14,DEBIT,Myntra,Chandigarh,-0.5696480356138783,118,0,NORMAL
7185,27,2026-02-17 13:30:00,1660.81,DEBIT,Shell,Chandigarh,-0.7784018984028543,90,0,NORMAL
7186,51,2026-01-03 13:20:00,4316.97,DEBIT,Apple,Hyderabad,0.10554450357435602,108,0,NORMAL
7187,14,2026-06-20 06:03:00,4645.63,DEBIT,Swiggy,Bangalore,0.13909835421177433,112,0,NORMAL
7188,92,2026-04-21 10:43:00,1233.58,CREDIT,Swiggy,Hyderabad,-0.45482858805036885,119,0,NORMAL
7189,79,2026-03-06 19:12:00,2713.42,DEBIT,Walmart,Chandigarh,0.011828490943009706,122,10,NORMAL
7190,48,2026-05-16 06:47:00,357.84,DEBIT,Uber,Pune,-0.4502759470887126,102,0,NORMAL
7191,71,2026-04-30 02:09:00,1803.35,DEBIT,Amazon,Pune,-0.5340604649901988,99,0,NORMAL
7192,3,2026-04-05 14:18:00,2670.18,CREDIT,Flipkart,Pune,-0.15139387486828423,94,0,NORMAL
7193,68,2026-07-08 11:21:00,3552.38,DEBIT,Apple,Delhi,0.08975177323780197,100,0,NORMAL
7194,29,2026-03-07 02:22:00,3029.29,DEBIT,Myntra,Chandigarh,0.27847348446829523,99,0,NORMAL
7195,6,2026-07-16 20:20:00,2794.38,DEBIT,Uber,Pune,0.045875391640488594,117,0,NORMAL
7196,17,2026-04-15 11:17:00,3881.31,DEBIT,Shell,Ludhiana,0.01276581367260915,97,0,NORMAL
7197,16,2026-04-01 09:50:00,2601.99,DEBIT,Apple,Delhi,-0.07444736030774042,95,0,NORMAL
7198,63,2026-04-24 09:04:00,2445.43,CREDIT,Swiggy,Delhi,0.07618012215292934,88,0,NORMAL
7199,34,2026-02-06 08:12:00,753.54,DEBIT,Apple,Pune,-1.4970479727969144,118,0,NORMAL
7200,100,2026-01-29 22:40:00,1911.62,DEBIT,Uber,Hyderabad,-0.5460400871022102,87,0,NORMAL
7201,74,2026-04-02 04:02:00,1827.63,DEBIT,Apple,Ludhiana,-0.27778823889034215,119,0,NORMAL
7202,91,2026-06-17 00:03:00,276.15,DEBIT,Myntra,Delhi,-0.46397838625700194,100,0,NORMAL
7203,18,2026-05-21 05:43:00,6211.05,CREDIT,Shell,Bangalore,2.1386245342608117,96,40,REVIEW
7204,25,2026-02-04 23:50:00,4015.91,DEBIT,Myntra,Bangalore,0.829737784588776,97,0,NORMAL
7205,35,2026-01-01 17:24:00,3127.3,CREDIT,Netflix,Delhi,0.21110668233109045,103,0,NORMAL
7206,97,2026-03-02 15:32:00,2622.14,DEBIT,Local Store,Pune,-0.2548560864301866,96,0,NORMAL
7207,6,2026-05-22 15:40:00,4344.51,DEBIT,Flipkart,Ludhiana,1.0343255389195156,117,0,NORMAL
7208,96,2026-07-25 17:26:00,2035.32,DEBIT,Netflix,Chandigarh,-0.50516751339387,96,0,NORMAL
7209,54,2026-06-14 19:27:00,1929.36,DEBIT,Uber,Ludhiana,-0.2927392150008039,89,0,NORMAL
7210,2,2026-05-21 02:43:00,5546.9,DEBIT,Flipkart,Chandigarh,1.9479544637404338,117,0,NORMAL
7211,23,2026-07-17 23:21:00,5153.91,DEBIT,Amazon,Pune,1.6703580374160172,96,0,NORMAL
7212,16,2026-07-06 05:11:00,4432.36,CREDIT,Amazon,Delhi,0.45244171195342203,95,0,NORMAL
7213,90,2026-02-25 23:43:00,2538.08,DEBIT,Shell,Chandigarh,-0.18869642762221736,93,0,NORMAL
7214,68,2026-02-26 06:46:00,3819.08,DEBIT,Amazon,Hyderabad,0.15380341829959102,100,0,NORMAL
7215,25,2026-06-04 09:51:00,902.48,DEBIT,Local Store,Pune,-1.1961756058432265,97,0,NORMAL
7216,22,2026-06-20 04:00:00,6197.13,DEBIT,Swiggy,Pune,0.4254065239100324,108,0,NORMAL
7217,51,2026-01-25 16:06:00,1173.91,CREDIT,Local Store,Ludhiana,-0.3816012884051773,108,0,NORMAL
7218,8,2026-02-16 04:46:00,2680.46,CREDIT,Myntra,Pune,-0.1611443006301552,91,0,NORMAL
7219,18,2026-02-26 07:38:00,4051.48,DEBIT,Shell,Chandigarh,0.6831326022439421,96,0,NORMAL
7220,28,2026-03-28 13:09:00,2796.2,CREDIT,Apple,Ludhiana,-0.057101610873895446,98,0,NORMAL
7221,22,2026-07-16 19:54:00,2759.5,CREDIT,Myntra,Pune,-0.14482426561144487,108,0,NORMAL
7222,84,2026-02-02 04:51:00,2060.13,DEBIT,Amazon,Ludhiana,-0.21679299032399918,95,0,NORMAL
7223,19,2026-07-10 22:55:00,3918.44,DEBIT,Shell,Bangalore,0.6939156845391439,98,0,NORMAL
7224,59,2026-07-07 16:09:00,1750.97,DEBIT,Netflix,Bangalore,-0.2726168998489139,92,0,NORMAL
7225,52,2026-06-08 06:15:00,2495.7,DEBIT,Walmart,Pune,-0.10640492652940257,116,0,NORMAL
7226,77,2026-07-22 02:25:00,391.98,DEBIT,Myntra,Bangalore,-1.4894979427021064,84,0,NORMAL
7227,27,2026-01-21 18:56:00,456.33,DEBIT,Local Store,Bangalore,-1.6337002669231564,90,0,NORMAL
7228,9,2026-04-27 13:23:00,32932.32,DEBIT,Uber,Chandigarh,8.275251630453546,84,90,HIGH
7229,60,2026-02-04 21:48:00,4132.09,DEBIT,Apple,Bangalore,0.18618742522081067,106,0,NORMAL
7230,34,2026-01-26 20:41:00,3844.46,DEBIT,Shell,Ludhiana,0.7018773216475397,118,0,NORMAL
7231,16,2026-04-20 12:52:00,2909.74,CREDIT,Shell,Pune,0.014141346887183427,95,0,NORMAL
7232,62,2026-01-17 01:27:00,2012.54,DEBIT,Local Store,Hyderabad,-0.4239569989863694,102,0,NORMAL
7233,23,2026-05-07 04:35:00,1409.12,CREDIT,Shell,Hyderabad,-0.8431187072447841,96,0,NORMAL
7234,3,2026-03-09 12:02:00,4216.81,DEBIT,Amazon,Hyderabad,0.038003000012349415,94,0,NORMAL
7235,8,2026-01-30 05:57:00,2638.29,CREDIT,Local Store,Chandigarh,-0.16599075288366943,91,0,NORMAL
7236,37,2026-04-28 03:56:00,3513.21,CREDIT,Myntra,Bangalore,0.5664631819467344,87,0,NORMAL
7237,88,2026-05-17 00:39:00,1288.34,DEBIT,Swiggy,Ludhiana,-0.29951085706272246,104,0,NORMAL
7238,4,2026-06-04 12:00:00,3396.4,DEBIT,Local Store,Pune,0.6148785655391086,105,0,NORMAL
7239,2,2026-03-18 20:18:00,408.24,DEBIT,Swiggy,Hyderabad,-1.7416618204843561,117,0,NORMAL
7240,20,2026-04-14 22:14:00,2261.88,DEBIT,Myntra,Pune,-0.19782556628652542,98,0,NORMAL
7241,5,2026-01-15 11:39:00,639.11,DEBIT,Swiggy,Pune,-1.1987532578685438,87,0,NORMAL
7242,58,2026-04-09 01:18:00,4391.89,DEBIT,Swiggy,Delhi,0.17844880450547246,99,0,NORMAL
7243,80,2026-02-28 00:17:00,5207.3,DEBIT,Apple,Ludhiana,0.235309693608764,84,0,NORMAL
7244,62,2026-03-30 09:45:00,1972.66,DEBIT,Amazon,Pune,-0.45225188710655295,102,0,NORMAL
7245,69,2026-02-04 09:40:00,953.68,DEBIT,Amazon,Delhi,-0.339641702939331,112,0,NORMAL
7246,92,2026-04-08 05:23:00,4106.82,DEBIT,Myntra,Bangalore,0.1455382861492937,119,0,NORMAL
7247,81,2026-02-19 00:16:00,4113.98,DEBIT,Amazon,Pune,0.029195838718187792,105,0,NORMAL
7248,20,2026-07-25 05:26:00,1230.84,DEBIT,Myntra,Bangalore,-0.3067903304626296,98,0,NORMAL
7249,59,2026-03-10 04:04:00,2375.78,CREDIT,Shell,Hyderabad,-0.18403128159352874,92,0,NORMAL
7250,62,2026-05-12 01:01:00,2098.89,CREDIT,Flipkart,Bangalore,-0.3626916130992618,102,0,NORMAL
7251,18,2026-07-16 19:53:00,1615.91,DEBIT,Flipkart,Delhi,-0.9583758854931197,96,0,NORMAL
7252,93,2026-04-08 08:20:00,5352.91,CREDIT,Shell,Chandigarh,1.624485995644649,100,0,NORMAL
7253,68,2026-02-10 14:53:00,735.62,DEBIT,Netflix,Delhi,-0.5867315853832893,100,0,NORMAL
7254,7,2026-04-06 02:20:00,962.46,DEBIT,Swiggy,Pune,-0.4037266806857059,93,0,NORMAL
